,Name,NumAtoms,SMILES,Num_Conformers,Bond_Type,Is_Aromatic,TPSA,MaxPartialCharge,MinPartialCharge,ExactMolecularWeight,FPDensityMorgan1,FPDensityMorgan2,FPDensityMorgan3,HeavyAtomWt,MaxAbsPartialCharge,MinAbsPartialCharge,AverageMolWt,NumRadicalElectrons,NumValenceElectrons,RingCount,MolMR,MolLogP,BalbanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,FractionalCSP3,HeavyAtomCount,NHOHCount,NOCount,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,pyLabuteASA,WeightedSumofADSProperties,QED_UsingMaxDescriptorWeights,QED_UsingAVGDescriptorWeights,QED_UsingUnitWeights,FormalCharge,NumSpiroAtoms,PBF
240,ZINC41010003,36.0,[H]C1=C(C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])[H])N=C(c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])S1,1.0,1.0,False,28.97,,,269.1106959640904,1.368421052631579,2.263157894736842,3.1578947368421053,252.25699999999995,,,269.39299999999974,0.0,96.0,3.0,83.49240000000003,2.757900000000001,2.2770868032483302,1357.6520122806194,27.919767061838236,26.30267548146378,10.119172062391506,16.123803783300612,13.447102672463696,5.869172062391505,3.3050971028903513,4.100043724421202,2.139299416416164,2.923471058248576,1.3677023192796014,1.993393362338845,0.27,4.391793230050479,6.818229344880316,3.4817282214377867,0.6484820290646172,0.9908253458773727,0.0015545784952561738,0.1351485625783158,0.8972529223342808,577.167975159997,3831.8250857457283,4270.618674360965,4.013673101941561,0.07857433367546525,0.1875,19.0,2.0,2.0,141.17619261406122,0.0,0.0,0.0,0.0,0.0,140.04549267350777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.687900601780115,27.57805036491219,0.0,0.0,4.992404732635669,6.851892117295679,12.99371936863189,58.94152548825224,0.0,0.0,5.30283810257042,0.0,11.761884949391115,18.03743635522337,0.0,0.0,32.97672195154597,58.370478729190914,2.8236841566564013,10.772448428929591,0.0,141.17619261406122,0.7748049098149047,0.8223183602797207,0.7748049098149047,0.6578609011693665,1.0,0.0,0.6103136936808765
241,ZINC85708133,27.0,[H]C1=C(C([H])([H])[N+]([H])([H])[H])N=C(c2c([H])c([H])c(Br)c(C([H])([H])[H])c2[H])S1,1.0,12.0,True,40.0,,,282.9899079040904,1.8,2.7333333333333334,3.533333333333333,272.106,,,284.20199999999977,0.0,78.0,2.0,68.8451,2.33422,2.7230017007862255,869.8137805549821,21.110365985079728,19.18063995447301,9.583133074515437,12.013761443659872,9.609691706718289,5.377545770703493,2.5204725416449865,4.108417432733189,1.5442326949196352,2.92315303892006,0.89654617896826,1.7204867894168416,0.75,4.145614366729679,5.388087187537737,2.9009262759924384,0.7062137648548364,0.9939432777095324,0.0021369660169930508,0.10989431603150024,0.9035354764135491,422.81228116342453,3476.3025940758384,3847.4444942378013,3.6916954311818304,0.0721935078254274,0.18181818181818182,15.0,3.0,2.0,118.82036621837473,0.0,0.0,0.0,0.0,0.0,118.16981899883261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.285094965524895,32.735545833931944,0.0,0.0,4.992404732635669,6.851892117295679,6.496859684315945,44.80802166512847,0.0,0.0,5.712741725008318,0.0,27.691828847340464,11.540576670907427,0.0,6.851892117295679,23.46372998892597,38.67352341437015,4.235526234984602,0.0,0.0,118.82036621837473,0.9044795307837301,0.9100154821030009,0.9044795307837301,0.7855046945261286,1.0,0.0,0.42955253511450353
242,ZINC88870644,34.0,[H]C1=C(c2c([H])c([H])c([H])c(Cl)c2[H])N=C(c2c([H])c([H])c(C([H])([H])[N+]([H])([H])[H])c([H])c2[H])S1,1.0,1.0,False,40.0,,,301.0560735480904,1.25,2.1,2.9,287.71000000000004,,,301.8219999999998,0.0,100.0,3.0,86.59110000000001,3.5739000000000027,2.2506463333067925,1242.070335859415,26.074467600217485,23.68063995447301,11.253065481419187,15.44517098834653,12.109691706718287,6.462511974155367,3.5204725416449865,4.693383636185064,2.2396922341059655,3.2128461124429903,1.3723333199224217,2.196179566517328,0.5599999999999998,5.885026693927189,7.214696965543706,3.656911322832246,0.7296699626032278,0.9949824963709365,0.0015729670048787068,0.10004914749991277,0.9096356866131635,578.2929227325442,5257.774733500948,5780.088458355413,4.386728698823613,0.03492213858464226,0.0625,20.0,3.0,2.0,146.75817793161804,0.0,0.0,0.0,0.0,0.0,146.05589881408287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.026612077865334,34.10358113927095,0.0,0.0,4.992404732635669,6.496859684315945,0.0,75.43644117999503,0.0,0.0,5.712741725008318,0.0,23.36282483962363,5.043716986591482,6.496859684315945,0.0,31.768698592963403,58.71585812379838,9.258159548725928,5.697039313055833,0.0,146.75817793161804,0.7835414337961321,0.832424717830877,0.7835414337961321,0.6729928811063997,1.0,0.0,0.33464184180515355
243,ZINC40999579,27.0,[H]C1=C(C([H])([H])[N+]([H])([H])C([H])([H])[H])N=C(c2c(F)c([H])c([H])c([H])c2F)S1,1.0,1.0,False,28.97,,,241.06055221209,1.625,2.375,3.0625,230.19799999999995,,,241.28600000000006,0.0,84.0,2.0,61.28540000000002,1.4928000000000003,2.6346429974375347,849.0393577629526,21.11036598507973,18.558604427482233,8.37510100840996,12.052436578254689,9.325067145472921,4.747136535400732,2.571258177024589,3.3662047985554384,1.6168710717355894,2.4010427135680024,1.0016832808972522,1.7045259989375423,0.13,4.66630110265818,5.646404487577404,2.6833254558270503,0.4388096658041108,0.9691717843081845,0.001364085662549211,0.24638598276056553,0.7805712615884678,572.2303833395125,1812.8733917328416,2322.4956912244397,3.123335897628773,0.07327510128579424,0.18181818181818182,16.0,2.0,2.0,112.030833772775,0.0,0.0,0.0,0.0,0.0,110.92116495301573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.244179360108436,16.805601935982597,0.0,0.0,4.992404732635669,0.0,13.47268658459819,46.40629233969085,0.0,0.0,5.30283810257042,0.0,11.761884949391115,18.51640357118967,0.0,11.63444168209179,17.900278497228975,34.200803898537735,2.8236841566564013,0.0,0.0,112.03083377277503,0.8717784706086696,0.881947517107843,0.8717784706086696,0.7485338141993869,1.0,0.0,0.4491900285815158
244,ZINC80803245,30.0,[H]C1=C([C@@]([H])(C([H])([H])[H])[N+]([H])([H])C([H])([H])[H])N=C(c2c([H])c([H])c([H])c(Cl)c2Cl)S1,1.0,1.0,False,28.97,,,287.0171011960903,1.6470588235294117,2.5294117647058822,3.2941176470588234,275.11899999999997,,,288.2229999999998,0.0,90.0,2.0,75.98440000000002,2.9098999999999995,2.798404652064609,939.3322781113474,23.61036598507973,21.058604427482233,10.386958900446869,13.302436578254687,10.575067145472923,5.7530654814191875,2.8080615758995786,4.358937143448884,1.7796431971987117,3.3219847160069436,1.0204985103624507,2.1300094480589618,0.8499999999999999,4.995962357893284,6.334864697013347,3.24291426028028,0.541792885099209,0.9823715796818294,0.0013017896036959552,0.18693870501698412,0.8416949784457859,646.5675989853514,2911.1825784942453,3458.714442932555,3.4888303755661436,0.12077948497581217,0.25,17.0,2.0,2.0,133.48117853541805,0.0,0.0,0.0,0.0,0.0,132.86748159719176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.204866377099236,40.00748171644763,0.0,0.0,4.992404732635669,12.869784585645323,6.975826900282246,44.81711728508171,0.0,0.0,5.30283810257042,0.0,34.963764729856145,18.037436355223374,0.0,0.0,27.49368772686509,34.200803898537735,12.868950784139054,0.0,0.0,133.48117853541808,0.9215753029394514,0.9303304135428272,0.9215753029394514,0.7814736241026543,1.0,0.0,0.5473588109957697
245,ZINC62606530,31.0,[H]C1=C(C([H])([H])[N+]([H])([H])C2([H])C([H])([H])C2([H])[H])N=C(c2c([H])c([H])c([H])c(Cl)c2F)S1,1.0,1.0,False,28.97,,,283.0466517360903,1.7777777777777777,2.611111111111111,3.388888888888889,270.675,,,283.77899999999977,0.0,94.0,3.0,73.43540000000002,2.5397000000000007,2.1277924003129773,1026.9720700865605,24.110365985079728,21.558604427482233,10.131029954428413,13.802436578254687,11.075067145472923,5.875101008409961,3.1698649747745686,4.342776069314645,1.9539465960737015,2.9985290458392964,1.1067863910834483,1.9127899490116749,0.48999999999999994,5.042968263256452,5.859306577800786,3.1413150315738245,0.4196516153856896,0.9660019612215408,0.0007825148366684162,0.25853473831602697,0.7729825028205853,987.8183346805089,2953.4378770408653,3820.8340632082572,3.6981474228295665,0.09785889976515857,0.3076923076923077,18.0,2.0,2.0,132.70255867233004,0.0,0.0,0.0,0.0,0.0,131.86653475133545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.595281424774054,28.40654182621511,0.0,0.0,4.992404732635669,18.763742271008404,6.496859684315945,45.611704812386286,0.0,0.0,5.30283810257042,0.0,23.36282483962363,17.55846913925707,0.0,5.817220841045895,33.387645412228174,34.200803898537735,7.846317470397728,0.0,0.0,132.70255867233004,0.9185912998925019,0.9265189580773637,0.9185912998925019,0.7803116858672448,1.0,0.0,0.575927266957811
246,ZINC00120701,24.0,[H]C1=C(C(=O)N([H])N([H])[H])N=C(c2c([H])c([H])c([H])c(Cl)c2Cl)S1,1.0,1.0,False,67.48,,,286.9686882040002,1.6470588235294117,2.4705882352941178,3.235294117647059,281.10299999999995,,,288.1589999999998,0.0,88.0,2.0,71.00309999999999,2.318100000000001,2.5161840801330366,772.1418160447307,18.342416792648606,14.914066313446057,10.24242078641069,11.07316252041838,7.452798088454834,5.68358282890114,2.7528039436830936,4.303679511232398,1.7369375106993608,3.2792790295075913,1.0050970791086777,2.1052436471638725,0.7699999999999998,7.5253155590129035,6.280115226348602,3.2079820677230138,0.5787569751110124,0.9856249334607776,0.001384455928717903,0.16894818892322483,0.8313909182389676,600.5181537334237,2955.1387465803605,3554.4515603320096,3.5124246863721384,0.004610355897780394,0.0,17.0,3.0,4.0,121.85107675514786,0.0,0.0,0.0,0.0,0.0,121.4848170224766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.513097643737305,45.91466144579913,0.0,5.418816146392429,10.821124501465995,0.0,0.0,44.817117285081714,0.0,0.0,11.247535915222755,0.0,34.963764729856145,10.950896715942989,4.794537184071822,0.0,11.046485716377875,34.200803898537735,14.280792862467255,0.0,0.0,121.85107675514786,0.5069633419081935,0.40396213282481946,0.5069633419081935,0.6849406719955188,0.0,0.0,0.07293648605773136
247,ZINC80812823,33.0,[H]C1=C([C@@]([H])(C([H])([H])[H])[N+]([H])([H])C([H])([H])C([H])([H])[H])N=C(c2c([H])c([H])c(Cl)c(Cl)c2[H])S1,1.0,1.0,False,28.97,,,301.0327512600904,1.6666666666666667,2.5555555555555554,3.3333333333333335,287.13,,,302.2499999999997,0.0,96.0,2.0,80.60140000000003,3.3000000000000016,2.8446292012812338,1032.3397977964485,26.11036598507973,23.558604427482233,10.88695890044687,14.552436578254692,11.825067145472923,6.0030654814191875,2.919864974774568,4.470740542323873,1.7882993375100529,3.236149738065978,1.035983434686471,1.948933309684465,0.8500000000000001,4.945181439619275,7.0299049134962495,3.694375983191115,0.5529336562635756,0.9834482702658671,0.0009907901313709834,0.18118912691183817,0.8460149708176068,853.879085015666,3986.96379580653,4712.639768009594,3.975417150436722,0.12137151082453483,0.3076923076923077,18.0,2.0,2.0,142.6560616501503,0.0,0.0,0.0,0.0,0.0,141.98192361086157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.946383489439675,40.00748171644763,0.0,0.0,4.992404732635669,19.721676702941004,6.496859684315945,44.81711728508171,0.0,0.0,5.30283810257042,0.0,34.963764729856145,17.55846913925707,0.0,0.0,37.08709695650122,34.200803898537735,12.868950784139054,0.0,0.0,142.6560616501503,0.9152479666689882,0.9257587813802963,0.9152479666689882,0.7757022120527582,1.0,0.0,0.6187165230136142
248,ZINC80812817,33.0,[H]C1=C([C@]([H])(C([H])([H])[H])[N+]([H])([H])C([H])([H])C([H])([H])[H])N=C(c2c([H])c([H])c(Cl)c(Cl)c2[H])S1,1.0,1.0,False,28.97,,,301.0327512600904,1.6666666666666667,2.5555555555555554,3.3333333333333335,287.13,,,302.2499999999997,0.0,96.0,2.0,80.60140000000003,3.3000000000000016,2.8446292012812338,1032.3397977964485,26.11036598507973,23.558604427482233,10.88695890044687,14.552436578254692,11.825067145472923,6.0030654814191875,2.919864974774568,4.470740542323873,1.7882993375100529,3.236149738065978,1.035983434686471,1.948933309684465,0.8500000000000001,4.945181439619275,7.0299049134962495,3.694375983191115,0.5529673004518754,0.9834486000171373,0.0009898553523792792,0.18118733709708573,0.8453990039464389,854.0631738914014,3984.9592586497492,4713.702334693336,3.9752594615934713,0.1197590694810822,0.3076923076923077,18.0,2.0,2.0,142.6560616501503,0.0,0.0,0.0,0.0,0.0,141.98192361086157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.946383489439675,40.00748171644763,0.0,0.0,4.992404732635669,19.721676702941004,6.496859684315945,44.81711728508171,0.0,0.0,5.30283810257042,0.0,34.963764729856145,17.55846913925707,0.0,0.0,37.08709695650122,34.200803898537735,12.868950784139054,0.0,0.0,142.6560616501503,0.9152479666689882,0.9257587813802963,0.9152479666689882,0.7757022120527582,1.0,0.0,0.6135163488214079
249,ZINC80803242,30.0,[H]C1=C([C@]([H])(C([H])([H])[H])[N+]([H])([H])C([H])([H])[H])N=C(c2c([H])c([H])c([H])c(Cl)c2Cl)S1,1.0,1.0,False,28.97,,,287.0171011960903,1.6470588235294117,2.5294117647058822,3.2941176470588234,275.11899999999997,,,288.2229999999998,0.0,90.0,2.0,75.98440000000002,2.9098999999999995,2.798404652064609,939.3322781113474,23.61036598507973,21.058604427482233,10.386958900446869,13.302436578254687,10.575067145472923,5.7530654814191875,2.8080615758995786,4.358937143448884,1.7796431971987117,3.3219847160069436,1.0204985103624507,2.1300094480589618,0.8499999999999999,4.995962357893284,6.334864697013347,3.24291426028028,0.5418705433645898,0.9823775368166411,0.0013012983324615453,0.1869073972802278,0.8413816316807248,646.5708982268203,2910.6011065561124,3459.311443181808,3.488835056420168,0.11954016400061998,0.25,17.0,2.0,2.0,133.48117853541805,0.0,0.0,0.0,0.0,0.0,132.86748159719176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.204866377099236,40.00748171644763,0.0,0.0,4.992404732635669,12.869784585645323,6.975826900282246,44.81711728508171,0.0,0.0,5.30283810257042,0.0,34.963764729856145,18.037436355223374,0.0,0.0,27.49368772686509,34.200803898537735,12.868950784139054,0.0,0.0,133.48117853541808,0.9215753029394514,0.9303304135428272,0.9215753029394514,0.7814736241026543,1.0,0.0,0.5442013966759969
250,ZINC36893375,21.0,[H]C1=C(C([H])([H])Cl)N=C(c2c([H])c([H])c([H])c(Cl)c2Cl)S1,1.0,1.0,False,12.36,,,276.92865323200016,1.4666666666666666,2.2666666666666666,2.933333333333333,272.543,,,278.5909999999999,0.0,78.0,2.0,69.393,4.567000000000002,2.621451757219978,668.0090528132879,16.110365985079728,12.989355304991502,10.073638723974593,9.552436578254687,6.672408595477662,5.62279859543307,2.442142497526917,4.182000301580835,1.533039671311312,3.254387733844702,0.906676294655057,2.1160737122833395,1.18,6.938972992248084,5.680641340121687,2.8951036787887645,0.4160828274722531,0.9654545089871575,0.0010329896262728378,0.2605716620746905,0.774945443728878,750.1967338481248,2231.1004050365536,2879.04190300282,3.2431186087640462,0.04080329497094431,0.1,15.0,0.0,1.0,115.55379158424716,0.0,0.0,0.0,0.0,0.0,115.47460168479255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.224551337021321,51.608421606680146,0.0,0.0,4.992404732635669,0.0,5.832106723373709,44.817117285081714,0.0,0.0,0.0,0.0,46.56470462008866,10.875823709965191,0.0,0.0,13.788002828718314,34.200803898537735,10.045266627482652,0.0,0.0,115.55379158424716,0.7152416357556298,0.7210918158056966,0.7152416357556298,0.5981402480619227,0.0,0.0,0.17518047815716592
251,ZINC62793569,22.0,[H]C1=C(C([H])([H])C#N)N=C(c2c([H])c([H])c(F)c(Cl)c2[H])S1,1.0,1.0,False,36.15,,,251.992425092,1.6875,2.5,3.25,246.65299999999996,,,252.70100000000002,0.0,80.0,2.0,63.85100000000001,3.7275800000000006,2.6330545852465015,756.7625667292198,16.817472766266278,13.558604427482233,9.131029954428415,10.113096750034508,6.9570331567230275,5.1514942106599815,2.5844547781496,3.757365872689677,1.570594239197569,2.615176688963165,0.9322599620195944,1.7050751723065172,0.49000000000000005,7.1706323751074015,5.894163180223425,3.0320945493532463,0.4510448339706819,0.9710846724213749,0.0011349596111900092,0.2387353325091849,0.7871334901882844,693.5343623047273,2286.649895634629,2905.0344371545625,3.412422720064456,0.056857902611350354,0.09090909090909091,16.0,0.0,2.0,109.87031632927537,0.0,0.0,0.0,0.0,0.0,109.32965552479332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.614966384696139,28.40654182621511,5.261891554738487,0.0,4.992404732635669,6.372924901329379,0.0,45.611704812386286,0.0,6.069221312792274,0.0,0.0,23.36282483962363,5.043716986591482,0.0,17.148333708576654,20.160927730047693,34.200803898537735,5.022633313741326,0.0,0.0,109.87031632927537,0.8177271863879468,0.8062920648950168,0.8177271863879468,0.8450866378162328,0.0,0.0,0.28365124316327717
252,ZINC00166364,28.0,[H]C1=C(c2c([H])c([H])c(Cl)c([H])c2[H])N=C(c2c([H])c([H])c(F)c(Cl)c2[H])S1,1.0,1.0,False,12.36,,,322.9738538360002,1.05,1.75,2.5,316.1429999999999,,,324.20699999999977,0.0,100.0,3.0,84.96700000000001,5.624500000000002,2.2439572631733804,1060.1855671359933,21.074467600217485,17.489355304991502,11.81770977795614,12.983846122941342,9.172408595477663,6.744834122423843,3.5366336157792237,5.08750918332853,2.227585357449876,3.461150043720086,1.3484227387372343,2.266760103584446,0.8200000000000001,8.610388687996409,6.933340636618376,3.586650158761557,0.5895414854346765,0.9865305868184352,0.0008316536620735144,0.1635768971208155,0.8364234394590092,1005.7352929506768,5142.66126648561,6148.394490010747,4.354814949499998,1.747044682349513e-06,0.0,20.0,0.0,1.0,140.91815385229475,0.0,0.0,0.0,0.0,0.0,140.72383439459765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.356483497036578,45.70452102950347,0.0,0.0,4.992404732635669,0.0,0.0,74.67042513542197,0.0,0.0,0.0,0.0,34.963764729856145,5.043716986591482,0.0,5.817220841045895,22.09297143275575,52.67343941613508,10.045266627482652,5.697039313055833,0.0,140.91815385229475,0.5697509798655837,0.6454483026569644,0.5697509798655837,0.4549147529535723,0.0,0.0,0.002084044692165853
253,ZINC40418826,31.0,[H]C1=C(C([H])([H])[N+]([H])([H])C2([H])C([H])([H])C2([H])[H])N=C(c2c([H])c([H])c([H])c([H])c2[H])S1,1.0,1.0,False,28.97,,,231.09504590008999,1.625,2.4375,3.1875,216.22399999999996,,,231.3440000000001,0.0,82.0,3.0,68.46740000000003,1.7471999999999999,2.1277924003129773,1016.4744274882669,24.110365985079728,22.80267548146378,8.619172062391506,13.802436578254687,11.697102672463696,5.119172062391506,2.7919005017653418,3.586847123296191,1.6820045147286486,2.466176156561059,0.9482557181545911,1.573946761213834,0.27,3.4273623789618655,5.278948566370402,2.9330561286954198,0.5342175150615077,0.981636657750706,0.001535295409719861,0.1907602478506024,0.8443296533042808,549.946054654291,2434.1327236373068,2882.9174885796538,3.5609328814731045,0.09698868473395239,0.3076923076923077,16.0,2.0,2.0,121.04369804285776,0.0,0.0,0.0,0.0,0.0,119.86168018630792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.946383489439675,16.805601935982597,0.0,0.0,4.992404732635669,18.763742271008404,6.496859684315945,46.85668807292565,0.0,0.0,5.30283810257042,0.0,11.761884949391115,17.55846913925707,0.0,0.0,36.12916252456862,46.285641313864325,2.8236841566564013,0.0,0.0,121.04369804285776,0.8569967017383788,0.8661655757785374,0.8569967017383788,0.7399693433078742,1.0,0.0,0.5680279237278537
254,ZINC51596248,30.0,[H]C1=C(C([H])([H])[N+]([H])([H])C([H])([H])[H])N=C(c2c([H])c([H])c(C([H])([H])[H])c([H])c2F)S1,1.0,12.0,True,28.97,,,237.08562408809,1.75,2.6875,3.5,223.21099999999998,,,237.32300000000012,0.0,84.0,2.0,66.06440000000002,1.66212,2.685689488561363,932.1350255383755,23.610365985079728,21.68063995447301,8.497136535400733,13.263761443659872,10.886084908968309,4.8081542988961194,2.632275940519976,3.427222562050826,1.6001343943571298,2.384306036189541,0.9822865833635586,1.646553463913325,0.19999999999999996,3.844970414201183,5.694351961950058,2.90182022893601,0.5311825197193584,0.9812617322846029,0.001658743647535607,0.19267955977171106,0.8318153343853313,501.4731092541985,2164.905413702195,2602.6274393005133,3.3318039011475116,0.0645273823990147,0.25,16.0,2.0,2.0,118.44515198474879,0.0,0.0,0.0,0.0,0.0,117.24114834179834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.966039980944274,16.805601935982597,0.0,0.0,4.992404732635669,6.851892117295679,13.47268658459819,46.15252299034195,0.0,0.0,5.30283810257042,0.0,11.761884949391115,18.516403571189674,0.0,12.669112958341575,27.576005657436628,34.200803898537735,2.8236841566564013,0.0,0.0,118.44515198474879,0.8684093846973542,0.877914484874945,0.8684093846973542,0.7470315736168828,1.0,0.0,0.46519375392856926
255,ZINC83942737,22.0,[H]OC([H])([H])C1=C([H])SC(c2c([H])c([H])c(F)c(Cl)c2[H])=N1,1.0,1.0,False,32.59,,,242.992090744,1.7333333333333334,2.6,3.4,236.63399999999996,,,243.69000000000003,0.0,78.0,2.0,60.706800000000015,2.806200000000001,2.601337377825154,694.7119712357714,16.817472766266278,14.019639122446138,8.59206464939232,10.113096750034508,7.095798794668843,4.882011558141934,2.449713451890576,3.6226245464306532,1.4929654230893261,2.5375478728549226,0.8694978509908234,1.6329486916364302,0.49000000000000005,5.894163180223427,5.213307883885354,2.784892039363784,0.5896506583473639,0.9865467924867767,0.0017871972051045136,0.16347913088236335,0.8376357346799722,468.6867975663537,2401.4613235055426,2866.9518551796823,3.430933948704787,0.01708060432725832,0.1,15.0,1.0,2.0,105.39866904390111,0.0,0.0,0.0,0.0,0.0,104.72461084718933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72377457580335,28.40654182621511,1.4311996572326342,0.0,4.992404732635669,0.0,6.558985242916289,45.611704812386286,0.0,0.0,0.0,0.0,23.36282483962363,18.142710077847617,0.0,5.817220841045895,13.788002828718314,34.200803898537735,5.022633313741326,0.0,0.0,105.39866904390111,0.8793652950504649,0.8709923068460624,0.8793652950504649,0.8930296568844617,0.0,0.0,0.08327755742047593
256,ZINC85220180,27.0,[H]C1=C([C@]([H])(C([H])([H])[H])[N+]([H])([H])[H])N=C(c2c([H])c(Cl)c([H])c([H])c2Br)S1,1.0,1.0,False,40.0,,,316.9509355520903,1.8125,2.6875,3.4375,307.5589999999999,,,318.64699999999976,0.0,84.0,2.0,73.71310000000001,3.0677000000000003,2.7282282284288883,833.5295827586257,21.11036598507973,18.558604427482233,10.717026493543118,12.052436578254687,9.298673943222902,5.944492480217333,2.6962581770245886,4.6621675411220185,1.632125512609436,3.200028093114476,0.9675476606437031,2.3542968650234406,1.04,5.198584340778179,5.7867055905439475,3.0770788606653197,0.2929093361213073,0.9274115516160041,0.0004898040273624893,0.3740425295727691,0.6375493268510168,1301.6416591837976,2218.6267549888958,3479.9295702297036,3.314249861087038,0.06451098902225932,0.18181818181818182,16.0,3.0,2.0,127.71866194508856,0.0,0.0,0.0,0.0,0.0,127.3802149389729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.914336409354675,44.33648572416446,0.0,0.0,4.992404732635669,12.869784585645323,0.0,44.26720348717281,0.0,0.0,5.712741725008318,0.0,39.29276873757298,11.061609454941127,0.0,0.0,23.38141205835443,38.67352341437015,9.258159548725928,0.0,0.0,127.71866194508857,0.9038801433175713,0.9106658284393432,0.9038801433175713,0.7838775346025819,1.0,0.0,0.373228687489355
257,ZINC85220183,27.0,[H]C1=C([C@@]([H])(C([H])([H])[H])[N+]([H])([H])[H])N=C(c2c([H])c(Cl)c([H])c([H])c2Br)S1,1.0,1.0,False,40.0,,,316.9509355520903,1.8125,2.6875,3.4375,307.5589999999999,,,318.64699999999976,0.0,84.0,2.0,73.71310000000001,3.0677000000000003,2.7282282284288883,833.5295827586257,21.11036598507973,18.558604427482233,10.717026493543118,12.052436578254687,9.298673943222902,5.944492480217333,2.6962581770245886,4.6621675411220185,1.632125512609436,3.200028093114476,0.9675476606437031,2.3542968650234406,1.04,5.198584340778179,5.7867055905439475,3.0770788606653197,0.2530174963967621,0.9068979343041749,0.00043372560288326245,0.4213503729140636,0.6105464520189512,1407.6790670420262,2039.759580654616,3340.8753321054473,3.263706120467679,0.1509244517676027,0.18181818181818182,16.0,3.0,2.0,127.71866194508856,0.0,0.0,0.0,0.0,0.0,127.3802149389729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.914336409354675,44.33648572416446,0.0,0.0,4.992404732635669,12.869784585645323,0.0,44.26720348717281,0.0,0.0,5.712741725008318,0.0,39.29276873757298,11.061609454941127,0.0,0.0,23.38141205835443,38.67352341437015,9.258159548725928,0.0,0.0,127.71866194508857,0.9038801433175713,0.9106658284393432,0.9038801433175713,0.7838775346025819,1.0,0.0,0.453289328868333
258,ZINC41010091,33.0,[H]C1=C(C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])N=C(c2c(Cl)c([H])c([H])c([H])c2Cl)S1,1.0,1.0,False,28.97,,,301.03275126009044,1.5555555555555556,2.3333333333333335,3.0555555555555554,287.13,,,302.2499999999997,0.0,96.0,2.0,80.62340000000003,3.3016000000000014,2.671279597403283,1033.8495728007754,26.11036598507973,23.558604427482233,10.88695890044687,14.552436578254692,11.825067145472925,6.0030654814191875,2.8080615758995786,4.358937143448884,1.728674470610579,3.079792821956832,1.0575849803347472,2.4082375281527817,0.8500000000000001,4.945181439619275,7.58432501898694,3.9227234396465653,0.46060269504743073,0.9727787530860523,0.0008851693433009044,0.2317358356930265,0.8142555955276773,919.8868009721383,3232.22764706891,3969.549199074608,3.665425080515163,0.09613983785116009,0.3076923076923077,18.0,2.0,2.0,142.6560616501503,0.0,0.0,0.0,0.0,0.0,141.98192361086157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.946383489439675,40.00748171644763,0.0,0.0,4.992404732635669,13.224817018625059,12.99371936863189,44.817117285081714,0.0,0.0,5.30283810257042,0.0,34.963764729856145,18.03743635522337,0.0,0.0,36.60812974053492,34.200803898537735,12.868950784139054,0.0,0.0,142.6560616501503,0.8403882186210672,0.8280273208396748,0.8403882186210672,0.7398728095920545,1.0,0.0,0.6178320206811413
